method,n_agents,n_resources,makespan,lower_bound,normalized_makespan,scheduler_time_s,wall_time_s,dispatches,mean_utilization,min_utilization,p95_utilization,completed,valid,pattern,seed,unique_fraction,source_file,diagnostic_calls,diagnostic_selected_agents,diagnostic_scanned_agents,diagnostic_feasible_agents,diagnostic_candidate_map_time_s,diagnostic_candidate_reduce_time_s,diagnostic_solver_time_s,diagnostic_packing_time_s,diagnostic_empty_calls,diagnostic_simulation_mode,diagnostic_waves,diagnostic_utilization_by_resource,gate_score,gate_decision
IRLS,100000,4,20.0,14.0,1.4285714285714286,1.4070608889983305,1.4473068830002376,29,0.6539282756003935,0.6222371776361465,0.689552393283995,100000,True,correlated_bursts,105,1.0,correlated_bursts_100000_105_irls.csv,49.0,100000.0,2171495.0,1120949.0,0.2078371249981501,0.0233104799995089,0.0915107729988449,1.054759077998369,20.0,waves,20.0,"0.65197907,0.62223718,0.64531388,0.69618298",,
OMP,100000,4,19.0,14.0,1.3571428571428572,0.998942712999451,1.034966316000009,26,0.6783252956654106,0.6235781397424665,0.7285026225050583,100000,True,complementary,109,1.0,complementary_100000_109_omp.csv,45.0,100000.0,1861812.0,1006815.0,0.1760843189999832,0.0192720830000325,0.0176262270001643,0.7623953869997422,19.0,waves,19.0,"0.71463752,0.64413612,0.62357814,0.73094941",,
FISTA,100000,4,17.0,14.0,1.2142857142857142,1.3327715190011986,1.3694259049998436,24,0.758128271626047,0.6969402738298154,0.8142088133880063,100000,True,complementary,109,1.0,complementary_100000_109_fista.csv,41.0,100000.0,1864040.0,1001815.0,0.2111816600017846,0.0191294940013904,0.2235973250003553,0.8529702530004215,17.0,waves,17.0,"0.79871252,0.71991684,0.69694027,0.81694345",,
FIFO-Windowed,100000,4,14.0,14.0,1.0,0.0015851660000407,0.0015851660000407,14,,,,100000,True,complementary,105,1.0,complementary_100000_105_baseline.csv,,,,,,,,,,,,,,
Kahn-FIFO,100000,4,14.0,14.0,1.0,0.0015851660000407,0.0015851660000407,14,,,,100000,True,complementary,105,1.0,complementary_100000_105_baseline.csv,,,,,,,,,,,,,,
LangChain-FCFS-policy,100000,4,14.0,14.0,1.0,0.0015851660000407,0.0015851660000407,14,,,,100000,True,complementary,105,1.0,complementary_100000_105_baseline.csv,,,,,,,,,,,,,,
LangGraph-FCFS-policy,100000,4,14.0,14.0,1.0,0.0015851660000407,0.0015851660000407,14,,,,100000,True,complementary,105,1.0,complementary_100000_105_baseline.csv,,,,,,,,,,,,,,
FIFO-Strict,100000,4,14.0,14.0,1.0,0.0004220440000608,0.0004220440000608,14,,,,100000,True,complementary,105,1.0,complementary_100000_105_baseline.csv,,,,,,,,,,,,,,
MP,1000000,4,17.0,15.0,1.1333333333333333,8.343057368999553,8.744252891000087,32,0.7785473673712786,0.7216200482718477,0.8194155297867726,1000000,True,correlated_bursts,101,1.0,correlated_bursts_1000000_101_mp.csv,49.0,1000000.0,21307449.0,12027602.0,2.1212466329991457,0.2073952550003923,0.0748385550007242,5.635631077000426,17.0,waves,17.0,"0.78788706,0.82497938,0.72162005,0.77970298",,
OMP,1000000,4,20.0,15.0,1.3333333333333333,8.51611135700091,8.903039158999945,34,0.6617652622655869,0.6133770410310706,0.6965032003187567,1000000,True,correlated_bursts,101,1.0,correlated_bursts_1000000_101_omp.csv,54.0,1000000.0,20970318.0,11880679.0,2.114842378999583,0.1926654640017204,0.0841356749995156,5.835567580000998,20.0,waves,20.0,"0.66970400,0.70123247,0.61337704,0.66274753",,
MP,1000000,4,17.0,14.0,1.2142857142857142,8.695672747999652,9.099166191999984,33,0.746457202060129,0.693701426836874,0.7766263851872004,1000000,True,correlated_bursts,103,1.0,correlated_bursts_1000000_103_mp.csv,50.0,1000000.0,20952970.0,11818140.0,2.0754175100025805,0.2171291159997963,0.0995913109995854,5.991426025000919,17.0,waves,17.0,"0.77798039,0.69370143,0.74519332,0.76895367",,
IRLS,1000000,4,20.0,14.0,1.4285714285714286,9.36642836299984,9.77648345800003,32,0.6482194946188032,0.6079570185278972,0.688022802780437,1000000,True,correlated_bursts,102,1.0,correlated_bursts_1000000_102_irls.csv,52.0,1000000.0,21653140.0,11894162.0,2.1463079200011634,0.1882146699999793,0.8451887719998012,5.895791889000293,20.0,waves,20.0,"0.69160903,0.62561108,0.66770085,0.60795702",,
OLS,1000000,4,19.0,14.0,1.3571428571428572,12.200938702000483,12.638182087999894,32,0.6678827597380103,0.6206802240119399,0.6948762393780215,1000000,True,correlated_bursts,103,1.0,correlated_bursts_1000000_103_ols.csv,51.0,1000000.0,19911968.0,11061059.0,2.0453917580000507,0.183224412000527,4.50749711200092,5.220454350999489,19.0,waves,19.0,"0.69608772,0.62068022,0.66675192,0.68801118",,
IRLS,100000,4,18.0,14.0,1.2857142857142858,1.2711260650012264,1.3104671129999588,27,0.723449939430334,0.6909845065097014,0.7551200162498929,100000,True,complementary,101,1.0,complementary_100000_101_irls.csv,45.0,100000.0,2122280.0,1075667.0,0.2235726259982584,0.0207627050021983,0.0898458279998521,0.9076832710020426,18.0,waves,18.0,"0.76041329,0.72512479,0.69098451,0.71727717",,
FISTA,1000000,4,18.0,15.0,1.2,10.300793181000472,10.719812030999949,35,0.7398208519229801,0.6786760681529266,0.7851561609516391,1000000,True,correlated_bursts,106,1.0,correlated_bursts_1000000_106_fista.csv,53.0,1000000.0,22584264.0,11895190.0,2.1063690429991766,0.1935948589994041,1.7763597729999674,5.954691813999943,18.0,waves,18.0,"0.67867607,0.72682551,0.78869841,0.76508342",,
MP,1000000,4,18.0,15.0,1.2,8.711628126000505,9.162598214999887,33,0.7249440784610831,0.6590872554205789,0.8039003480505639,1000000,True,correlated_bursts,104,1.0,correlated_bursts_1000000_104_mp.csv,51.0,1000000.0,21075520.0,12127245.0,2.167673450999473,0.2150535910004691,0.0748724669999774,5.951674543999616,18.0,waves,18.0,"0.65908726,0.81048456,0.76658979,0.66361471",,
MP,1000000,4,17.0,15.0,1.1333333333333333,9.557961065000654,9.950865859000032,35,0.7677028436432539,0.6940031547199979,0.8204784068690155,1000000,True,correlated_bursts,109,1.0,correlated_bursts_1000000_109_mp.csv,52.0,1000000.0,21734372.0,13151213.0,2.2339701330001844,0.2175142040005084,0.0816695549995074,6.683911295999906,17.0,waves,17.0,"0.79885612,0.69400315,0.75365799,0.82429410",,
FIFO-Windowed,100000,4,39.0,15.0,2.6,0.0041623099996286,0.0041623099996286,39,,,,100000,True,correlated_bursts,106,1.0,correlated_bursts_100000_106_baseline.csv,,,,,,,,,,,,,,
Kahn-FIFO,100000,4,39.0,15.0,2.6,0.0041623099996286,0.0041623099996286,39,,,,100000,True,correlated_bursts,106,1.0,correlated_bursts_100000_106_baseline.csv,,,,,,,,,,,,,,
LangChain-FCFS-policy,100000,4,39.0,15.0,2.6,0.0041623099996286,0.0041623099996286,39,,,,100000,True,correlated_bursts,106,1.0,correlated_bursts_100000_106_baseline.csv,,,,,,,,,,,,,,
LangGraph-FCFS-policy,100000,4,39.0,15.0,2.6,0.0041623099996286,0.0041623099996286,39,,,,100000,True,correlated_bursts,106,1.0,correlated_bursts_100000_106_baseline.csv,,,,,,,,,,,,,,
FIFO-Strict,100000,4,39.0,15.0,2.6,0.0004384890003166,0.0004384890003166,39,,,,100000,True,correlated_bursts,106,1.0,correlated_bursts_100000_106_baseline.csv,,,,,,,,,,,,,,
OLS,100000,4,19.0,15.0,1.2666666666666666,2.734405631001664,2.776654450000024,26,0.6864894647668328,0.6210399215807831,0.733461589330782,100000,True,iid,109,1.0,iid_100000_109_ols.csv,45.0,100000.0,1942764.0,1041304.0,0.181583368000247,0.0205535510008303,1.7399614790006126,0.7671018100013498,19.0,waves,19.0,"0.71062810,0.62103992,0.67679881,0.73749103",,
OLS,1000000,4,25.0,15.0,1.6666666666666667,14.037650539000651,14.416729394999948,39,0.5326710133845457,0.4886467690701071,0.5653124358851802,1000000,True,correlated_bursts,106,1.0,correlated_bursts_1000000_106_ols.csv,64.0,1000000.0,24149767.0,12995343.0,2.207587437999109,0.2288744929990116,5.046201348000068,6.278100351000148,25.0,waves,25.0,"0.48864677,0.52331437,0.56786285,0.55086006",,
FIFO-Windowed,100000,4,14.0,14.0,1.0,0.0016841630003909,0.0016841630003909,14,,,,100000,True,iid,105,1.0,iid_100000_105_baseline.csv,,,,,,,,,,,,,,
Kahn-FIFO,100000,4,14.0,14.0,1.0,0.0016841630003909,0.0016841630003909,14,,,,100000,True,iid,105,1.0,iid_100000_105_baseline.csv,,,,,,,,,,,,,,
LangChain-FCFS-policy,100000,4,14.0,14.0,1.0,0.0016841630003909,0.0016841630003909,14,,,,100000,True,iid,105,1.0,iid_100000_105_baseline.csv,,,,,,,,,,,,,,
LangGraph-FCFS-policy,100000,4,14.0,14.0,1.0,0.0016841630003909,0.0016841630003909,14,,,,100000,True,iid,105,1.0,iid_100000_105_baseline.csv,,,,,,,,,,,,,,
FIFO-Strict,100000,4,14.0,14.0,1.0,0.0004969060000803,0.0004969060000803,14,,,,100000,True,iid,105,1.0,iid_100000_105_baseline.csv,,,,,,,,,,,,,,
MP,100000,4,18.0,15.0,1.2,1.1370672570005809,1.1736425399999462,30,0.7240322520632546,0.6314644784696897,0.8108466886564647,100000,True,correlated_bursts,100,1.0,correlated_bursts_100000_100_mp.csv,48.0,100000.0,2227695.0,1143310.0,0.2055148009994809,0.0224258420016667,0.0164416120005626,0.8664778039997145,18.0,waves,18.0,"0.82523523,0.71011766,0.63146448,0.72931164",,
OMP,100000,4,20.0,15.0,1.3333333333333333,1.0426746139996794,1.079118464000203,27,0.6526817454852263,0.5916396008084615,0.697302067388169,100000,True,correlated_bursts,109,1.0,correlated_bursts_100000_109_omp.csv,47.0,100000.0,1983002.0,1051572.0,0.1882505999992645,0.01996726599873,0.0183145840032921,0.792295890000787,20.0,waves,20.0,"0.68007483,0.59163960,0.63867038,0.70034217",,
IRLS,10000,4,17.0,15.0,1.1333333333333333,0.2076630120009213,0.212706266999703,20,0.7675848914359131,0.6769304545636271,0.862963407500351,10000,True,correlated_bursts,100,1.0,correlated_bursts_10000_100_irls.csv,37.0,10000.0,200385.0,98838.0,0.0215652749993751,0.0028409559986357,0.0162757690000034,0.1631422139998903,17.0,waves,17.0,"0.88008670,0.74739100,0.67693045,0.76593141",,
FISTA,100000,4,18.0,15.0,1.2,1.358929420000095,1.3963260989999071,24,0.735367788218635,0.6811581495130503,0.7766272783689764,100000,True,iid,101,1.0,iid_100000_101_fista.csv,42.0,100000.0,1911412.0,1042724.0,0.2072587050010952,0.0202175550002721,0.205263190000096,0.8995766399989407,18.0,waves,18.0,"0.74157627,0.78281275,0.68115815,0.73592398",,
OLS,100000,4,20.0,15.0,1.3333333333333333,2.8292925900009323,2.8683911250000165,27,0.6526817454852263,0.5916396008084615,0.697302067388169,100000,True,correlated_bursts,109,1.0,correlated_bursts_100000_109_ols.csv,47.0,100000.0,1983002.0,1051572.0,0.1887947730010637,0.0195484390005731,1.7872750169990468,0.809571817998858,20.0,waves,20.0,"0.68007483,0.59163960,0.63867038,0.70034217",,
MP,10000,4,18.0,14.0,1.2857142857142858,0.1951316749991747,0.1998989210001127,20,0.7192295999312842,0.6724378186852844,0.7640882140112806,10000,True,correlated_bursts,102,1.0,correlated_bursts_10000_102_mp.csv,38.0,10000.0,198110.0,97517.0,0.0204259199986154,0.0029656790011358,0.0054048090000833,0.1626919720006299,18.0,waves,18.0,"0.76997227,0.70376308,0.73074523,0.67243782",,
OLS,10000,4,21.0,14.0,1.5,1.0050323749997006,1.011672229999931,22,0.6034274325293207,0.5525361959003267,0.6312895669493221,10000,True,correlated_bursts,103,1.0,correlated_bursts_10000_103_ols.csv,43.0,10000.0,217634.0,109278.0,0.0252076979995763,0.0038682250001329,0.7780544639999789,0.1932788039989645,21.0,waves,21.0,"0.63308594,0.55253620,0.60697748,0.62111011",,
OLS,100000,4,17.0,15.0,1.1333333333333333,2.7861155040018275,2.8253702619999785,26,0.7490204528270515,0.6937544557630314,0.8230870376963101,100000,True,iid,108,1.0,iid_100000_108_ols.csv,43.0,100000.0,1683283.0,951988.0,0.1644773219986746,0.018702258999383,1.8339345889994547,0.7453598349993626,17.0,waves,17.0,"0.69375446,0.69583875,0.77489754,0.83159107",,
FIFO-Windowed,10000,4,36.0,14.0,2.571428571428572,0.000427732999924,0.000427732999924,36,,,,10000,True,correlated_bursts,109,1.0,correlated_bursts_10000_109_baseline.csv,,,,,,,,,,,,,,
Kahn-FIFO,10000,4,36.0,14.0,2.571428571428572,0.000427732999924,0.000427732999924,36,,,,10000,True,correlated_bursts,109,1.0,correlated_bursts_10000_109_baseline.csv,,,,,,,,,,,,,,
LangChain-FCFS-policy,10000,4,36.0,14.0,2.571428571428572,0.000427732999924,0.000427732999924,36,,,,10000,True,correlated_bursts,109,1.0,correlated_bursts_10000_109_baseline.csv,,,,,,,,,,,,,,
LangGraph-FCFS-policy,10000,4,36.0,14.0,2.571428571428572,0.000427732999924,0.000427732999924,36,,,,10000,True,correlated_bursts,109,1.0,correlated_bursts_10000_109_baseline.csv,,,,,,,,,,,,,,
FIFO-Strict,10000,4,36.0,14.0,2.571428571428572,4.508700021688128e-05,4.508700021688128e-05,36,,,,10000,True,correlated_bursts,109,1.0,correlated_bursts_10000_109_baseline.csv,,,,,,,,,,,,,,
FISTA,100000,4,18.0,14.0,1.2857142857142858,1.3379805219988157,1.3950544859999354,26,0.735082591325431,0.6807762428696067,0.7725583812924159,100000,True,correlated_bursts,101,1.0,correlated_bursts_100000_101_fista.csv,44.0,100000.0,2048364.0,1049052.0,0.2236199310027586,0.0201354460009497,0.1960024859986333,0.8729009660005431,18.0,waves,18.0,"0.74438681,0.77752984,0.68077624,0.73763748",,
OMP,1000000,4,17.0,15.0,1.1333333333333333,9.783687547999309,10.19785121100017,36,0.748923756494868,0.6936287379712965,0.82324813610656,1000000,True,correlated_bursts,108,1.0,correlated_bursts_1000000_108_omp.csv,53.0,1000000.0,20473352.0,13334442.0,2.321216753000272,0.2181641289996605,0.0881756200001291,6.86232750800059,17.0,waves,17.0,"0.69362874,0.69535827,0.77493382,0.83177419",,
IRLS,100000,4,21.0,14.0,1.5,1.38266272500141,1.4232616539998162,24,0.6228292100273994,0.5906044766538863,0.6541792181954573,100000,True,iid,105,1.0,iid_100000_105_irls.csv,45.0,100000.0,2076538.0,1105472.0,0.2010541380004724,0.0210845350020463,0.0929124749995935,1.036060150999219,21.0,waves,21.0,"0.62587464,0.59060448,0.61566358,0.65917414",,
OMP,10000,4,23.0,15.0,1.5333333333333334,0.2521926709987383,0.2572608200002833,25,0.5534043238854063,0.5137060090825177,0.6068897314692925,10000,True,correlated_bursts,108,1.0,correlated_bursts_10000_108_omp.csv,48.0,10000.0,238265.0,117672.0,0.0249129999997421,0.0035672340000019,0.0096289190000788,0.2096401260018865,23.0,waves,23.0,"0.52061712,0.51370601,0.56501472,0.61427944",,
MP,100000,4,20.0,14.0,1.4285714285714286,0.9883348509997631,1.024114485000155,25,0.6539706705287694,0.6201347004865805,0.6868881791052301,100000,True,iid,105,1.0,iid_100000_105_mp.csv,45.0,100000.0,2005116.0,1035080.0,0.1779437159998451,0.0196166170007927,0.0143575209986011,0.7513711499996134,20.0,waves,20.0,"0.65716837,0.62013470,0.64644676,0.69213285",,
FISTA,10000,4,17.0,15.0,1.1333333333333333,0.2259038269994562,0.2311643859998184,17,0.7675848914359131,0.6769304545636271,0.862963407500351,10000,True,correlated_bursts,100,1.0,correlated_bursts_10000_100_fista.csv,34.0,10000.0,187390.0,98695.0,0.0205230039978232,0.0029276619989104,0.0358428320005259,0.1624937710012091,17.0,waves,17.0,"0.88008670,0.74739100,0.67693045,0.76593141",,
OLS,1000000,4,19.0,15.0,1.2666666666666666,11.597675067002,12.024921975000098,31,0.6574115280786387,0.6015722671194579,0.7630431076517405,1000000,True,correlated_bursts,107,1.0,correlated_bursts_1000000_107_ols.csv,50.0,1000000.0,19683381.0,11384645.0,1.9868956109994544,0.1852931689998058,3.9478257660002782,5.2255191639997065,19.0,waves,19.0,"0.60157227,0.78568544,0.63473655,0.60765185",,
OLS,100000,4,19.0,14.0,1.3571428571428572,2.895243827998001,2.936347314000159,27,0.6883455532635722,0.6549865027748911,0.7258446245094684,100000,True,correlated_bursts,105,1.0,correlated_bursts_100000_105_ols.csv,46.0,100000.0,2068754.0,1045813.0,0.1884612990002097,0.0198138089986059,1.8841823839975405,0.7779731229998106,19.0,waves,19.0,"0.68629375,0.65498650,0.67927777,0.73282419",,
IRLS,100000,4,18.0,15.0,1.2,1.2273197150011583,1.2642050770000424,25,0.7234426456259356,0.6290132655866058,0.8067166568636585,100000,True,iid,100,1.0,iid_100000_100_irls.csv,43.0,100000.0,2067014.0,1072617.0,0.2145766559992807,0.0204039710001779,0.072054482000567,0.8932313929994962,18.0,waves,18.0,"0.82057339,0.71598878,0.62901327,0.72819515",,
FISTA,1000000,4,17.0,15.0,1.1333333333333333,12.170294079000769,12.59759937900003,34,0.7677028436432539,0.6940031547199979,0.8204784068690155,1000000,True,correlated_bursts,109,1.0,correlated_bursts_1000000_109_fista.csv,51.0,1000000.0,21484558.0,13231240.0,2.26843285299924,0.2167555980001907,2.330813252000098,7.006680129999495,17.0,waves,17.0,"0.79885612,0.69400315,0.75365799,0.82429410",,
OMP,1000000,4,20.0,15.0,1.3333333333333333,9.653923360999444,10.043791393999982,36,0.6525474170967659,0.5899026815119982,0.6974066458386632,1000000,True,correlated_bursts,109,1.0,correlated_bursts_1000000_109_omp.csv,56.0,1000000.0,22920305.0,13735313.0,2.3029998370009253,0.2222140269998362,0.0966399979988636,6.734452480999153,20.0,waves,20.0,"0.67902771,0.58990268,0.64060929,0.70064999",,
FIFO-Windowed,10000,4,36.0,15.0,2.4,0.0003758259999813,0.0003758259999813,36,,,,10000,True,correlated_bursts,107,1.0,correlated_bursts_10000_107_baseline.csv,,,,,,,,,,,,,,
Kahn-FIFO,10000,4,36.0,15.0,2.4,0.0003758259999813,0.0003758259999813,36,,,,10000,True,correlated_bursts,107,1.0,correlated_bursts_10000_107_baseline.csv,,,,,,,,,,,,,,
LangChain-FCFS-policy,10000,4,36.0,15.0,2.4,0.0003758259999813,0.0003758259999813,36,,,,10000,True,correlated_bursts,107,1.0,correlated_bursts_10000_107_baseline.csv,,,,,,,,,,,,,,
LangGraph-FCFS-policy,10000,4,36.0,15.0,2.4,0.0003758259999813,0.0003758259999813,36,,,,10000,True,correlated_bursts,107,1.0,correlated_bursts_10000_107_baseline.csv,,,,,,,,,,,,,,
FIFO-Strict,10000,4,37.0,15.0,2.466666666666667,4.464600033315946e-05,4.464600033315946e-05,37,,,,10000,True,correlated_bursts,107,1.0,correlated_bursts_10000_107_baseline.csv,,,,,,,,,,,,,,
IRLS,100000,4,19.0,14.0,1.3571428571428572,1.372449822998533,1.411599174000003,27,0.6519902774997344,0.6275196194417016,0.6890749098131573,100000,True,complementary,107,1.0,complementary_100000_107_irls.csv,46.0,100000.0,2170224.0,1118684.0,0.2344690839995564,0.0221012750002955,0.0668398259986133,1.0070351089993892,19.0,waves,19.0,"0.63495455,0.64941285,0.69607410,0.62751962",,
MP,1000000,4,18.0,15.0,1.2,7.910206560000006,8.377785454000104,30,0.6939343907496742,0.6349929486260943,0.8054343914101706,1000000,True,correlated_bursts,107,1.0,correlated_bursts_1000000_107_mp.csv,48.0,1000000.0,20840009.0,11662190.0,2.054270567000003,0.1998986099997637,0.0699998050001795,5.301728551000224,18.0,waves,18.0,"0.63499295,0.82933463,0.66999969,0.64141029",,
FIFO-Windowed,100000,4,15.0,15.0,1.0,0.0017902499998854,0.0017902499998854,15,,,,100000,True,iid,108,1.0,iid_100000_108_baseline.csv,,,,,,,,,,,,,,
Kahn-FIFO,100000,4,15.0,15.0,1.0,0.0017902499998854,0.0017902499998854,15,,,,100000,True,iid,108,1.0,iid_100000_108_baseline.csv,,,,,,,,,,,,,,
LangChain-FCFS-policy,100000,4,15.0,15.0,1.0,0.0017902499998854,0.0017902499998854,15,,,,100000,True,iid,108,1.0,iid_100000_108_baseline.csv,,,,,,,,,,,,,,
LangGraph-FCFS-policy,100000,4,15.0,15.0,1.0,0.0017902499998854,0.0017902499998854,15,,,,100000,True,iid,108,1.0,iid_100000_108_baseline.csv,,,,,,,,,,,,,,
FIFO-Strict,100000,4,15.0,15.0,1.0,0.0004373269998723,0.0004373269998723,15,,,,100000,True,iid,108,1.0,iid_100000_108_baseline.csv,,,,,,,,,,,,,,
OMP,1000000,4,20.0,15.0,1.3333333333333333,14.08388465699909,14.59976444699987,35,0.6515426027896195,0.5663460784142097,0.7289453524456113,1000000,True,correlated_bursts,100,1.0,correlated_bursts_1000000_100_omp.csv,55.0,1000000.0,21784423.0,12339109.0,4.634994689999758,0.4089012650003951,0.2408368879989666,8.329435821000288,20.0,waves,20.0,"0.74147297,0.64039586,0.56634608,0.65795550",,
FISTA,100000,4,19.0,15.0,1.2666666666666666,1.515371964998394,1.5527269799999883,26,0.6699097923638319,0.6218227876712565,0.7360623754686305,100000,True,correlated_bursts,108,1.0,correlated_bursts_100000_108_fista.csv,45.0,100000.0,2194811.0,1180566.0,0.2268054829987704,0.021549091999077,0.2045392879999781,1.035901355999158,19.0,waves,19.0,"0.62252511,0.62182279,0.69133601,0.74395526",,
FISTA,100000,4,17.0,15.0,1.1333333333333333,1.357430985000974,1.3963162149998425,25,0.7672529312099896,0.6941034417667576,0.8197511880755799,100000,True,iid,109,1.0,iid_100000_109_fista.csv,42.0,100000.0,1965900.0,1018945.0,0.2015307850010685,0.0193366749999768,0.2326548209985048,0.8781723380016047,17.0,waves,17.0,"0.79423140,0.69410344,0.75642220,0.82425468",,
OLS,10000,4,23.0,15.0,1.5333333333333334,1.0932608889997937,1.0996431720000146,25,0.5534043238854063,0.5137060090825177,0.6068897314692925,10000,True,correlated_bursts,108,1.0,correlated_bursts_10000_108_ols.csv,48.0,10000.0,238265.0,117672.0,0.0254972459993041,0.003645082001185,0.849790527998266,0.2096117459991546,23.0,waves,23.0,"0.52061712,0.51370601,0.56501472,0.61427944",,
IRLS,100000,4,19.0,14.0,1.3571428571428572,1.4547713530018882,1.4928614760001435,27,0.6643055140496033,0.6197738487051244,0.7165156938079617,100000,True,complementary,108,1.0,complementary_100000_108_irls.csv,46.0,100000.0,2354150.0,1204350.0,0.2585264529989217,0.0224357890001556,0.0832007929998326,1.0593998800000008,19.0,waves,19.0,"0.62608598,0.61977385,0.72115909,0.69020314",,
FISTA,10000,4,17.0,15.0,1.1333333333333333,0.2276101240004209,0.2325954940001793,18,0.7675505740228822,0.7010849119130302,0.8450177552984275,10000,True,correlated_bursts,104,1.0,correlated_bursts_10000_104_fista.csv,35.0,10000.0,180448.0,93734.0,0.0197748170007798,0.0028518400013126,0.040071490000173,0.1610336409999035,17.0,waves,17.0,"0.70866680,0.85135738,0.80909321,0.70108491",,
MP,100000,4,16.0,13.0,1.2307692307692308,0.9599118139985876,0.9962455980003142,29,0.7842306151067218,0.7596986201818288,0.8100832082927103,100000,True,complementary,103,1.0,complementary_100000_103_mp.csv,45.0,100000.0,2093213.0,1006651.0,0.1820121360010489,0.0189258300010806,0.0143066930008899,0.7215012590008882,16.0,waves,16.0,"0.79780096,0.75969862,0.76717221,0.81225066",,
IRLS,100000,4,17.0,15.0,1.1333333333333333,1.1623447080000917,1.2002101419998326,25,0.7672529312099896,0.6941034417667576,0.8197511880755799,100000,True,iid,109,1.0,iid_100000_109_irls.csv,42.0,100000.0,1948731.0,1013498.0,0.1802319389985314,0.0439114710002286,0.0512576140004057,0.837357835999228,17.0,waves,17.0,"0.79423140,0.69410344,0.75642220,0.82425468",,
MP,100000,4,19.0,14.0,1.3571428571428572,1.0026784130000124,1.040066515000035,25,0.682521753217923,0.6399517429560109,0.7255389482519753,100000,True,iid,102,1.0,iid_100000_102_mp.csv,44.0,100000.0,1950963.0,1066146.0,0.1765177949982899,0.0202928229991812,0.0144788979996519,0.7662928360000478,19.0,waves,19.0,"0.72989947,0.65940647,0.70082933,0.63995174",,
FISTA,100000,4,19.0,15.0,1.2666666666666666,1.4879139049985497,1.5248498159999144,25,0.6767645298768763,0.6162211612886295,0.7604005570149296,100000,True,complementary,102,1.0,complementary_100000_102_fista.csv,44.0,100000.0,2005378.0,1082498.0,0.2335330910009361,0.0212681220014019,0.2912743489991953,0.9142693730004794,19.0,waves,19.0,"0.77134189,0.61622116,0.69839967,0.62109540",,
IRLS,100000,4,18.0,15.0,1.2,1.3551944329992691,1.3950830180001503,30,0.7245547415452533,0.6607710795349545,0.8022240416019757,100000,True,iid,104,1.0,iid_100000_104_irls.csv,48.0,100000.0,2313187.0,1099342.0,0.2314205490006315,0.0213710559987703,0.1083690039999965,0.9642156009990686,18.0,waves,18.0,"0.66077108,0.80916822,0.76287371,0.66540595",,
FISTA,1000000,4,18.0,15.0,1.2,11.923639227999727,12.335359570000035,34,0.7239362253217995,0.6292734204602329,0.8099392804951236,1000000,True,correlated_bursts,100,1.0,correlated_bursts_1000000_100_fista.csv,52.0,1000000.0,22561154.0,12883061.0,2.299931285999719,0.2183937619990956,2.2109200030006377,6.8260319940000045,18.0,waves,18.0,"0.82385886,0.71155096,0.62927342,0.73106166",,
IRLS,100000,4,17.0,14.0,1.2142857142857142,1.2460913449990585,1.3095298460002596,29,0.7464202276030008,0.6866878631194433,0.7821268607975408,100000,True,iid,103,1.0,iid_100000_103_irls.csv,46.0,100000.0,2152901.0,1056243.0,0.2572705929987933,0.0206889330002013,0.0835219659998074,0.8573069759995633,17.0,waves,17.0,"0.78503251,0.68668786,0.74829900,0.76566154",,
IRLS,10000,4,21.0,14.0,1.5,0.2212690000019392,0.2263203869997596,27,0.6219800974615037,0.5914714909175086,0.6587974244774334,10000,True,correlated_bursts,105,1.0,correlated_bursts_10000_105_irls.csv,48.0,10000.0,219767.0,102877.0,0.0227218490022096,0.0031516680001004,0.0186897429994132,0.1724348649991043,21.0,waves,21.0,"0.61732047,0.59147149,0.61301154,0.66611689",,
OMP,100000,4,21.0,15.0,1.4,1.150851557000351,1.1871135669998694,26,0.6205990731970753,0.541255267259734,0.6950114474198269,100000,True,correlated_bursts,100,1.0,correlated_bursts_100000_100_omp.csv,47.0,100000.0,2146282.0,1158308.0,0.1973038170003747,0.0217804149988296,0.0194092989995624,0.8865858870003649,21.0,waves,21.0,"0.70734448,0.60867228,0.54125527,0.62512426",,
IRLS,100000,4,19.0,14.0,1.3571428571428572,1.451959636000538,1.4928011769998193,29,0.6677938352006569,0.6185334427482622,0.6973042990735435,100000,True,correlated_bursts,103,1.0,correlated_bursts_100000_103_irls.csv,48.0,100000.0,2255716.0,1166999.0,0.2221241970000846,0.0248513879982965,0.070662257001004,1.1051501420015484,19.0,waves,19.0,"0.69901822,0.61853344,0.66603158,0.68759211",,
FIFO-Windowed,10000,4,37.0,14.0,2.642857142857143,0.0003892959998665,0.0003892959998665,37,,,,10000,True,correlated_bursts,105,1.0,correlated_bursts_10000_105_baseline.csv,,,,,,,,,,,,,,
Kahn-FIFO,10000,4,37.0,14.0,2.642857142857143,0.0003892959998665,0.0003892959998665,37,,,,10000,True,correlated_bursts,105,1.0,correlated_bursts_10000_105_baseline.csv,,,,,,,,,,,,,,
LangChain-FCFS-policy,10000,4,37.0,14.0,2.642857142857143,0.0003892959998665,0.0003892959998665,37,,,,10000,True,correlated_bursts,105,1.0,correlated_bursts_10000_105_baseline.csv,,,,,,,,,,,,,,
LangGraph-FCFS-policy,10000,4,37.0,14.0,2.642857142857143,0.0003892959998665,0.0003892959998665,37,,,,10000,True,correlated_bursts,105,1.0,correlated_bursts_10000_105_baseline.csv,,,,,,,,,,,,,,
